ANO_EMPENHO;DS_ORGAO;VL_EMPENHADO
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;8000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;8000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;850000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;12000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;12000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;2500
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;2500
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;2500
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;2500
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;2000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;2000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;2500
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;2500
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;800
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;2500
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;2500
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;2500
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;2500
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;2000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;2000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;2500
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;2500
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;2000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;2000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;2500
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;2500
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;2500
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;2500
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;13067,37
2018;PROCURADORIA GERAL DO MUNICÍPIO;1120
2018;PROCURADORIA GERAL DO MUNICÍPIO;1120
2018;SECRETARIA MUNICIPAL DE RECURSOS HUMANOS;73,16
2018;SECRETARIA MUNICIPAL DE RECURSOS HUMANOS;1845
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;148
2018;SECRETARIA MUNICIPAL DE RECURSOS HUMANOS;995
2018;SECRETARIA MUNICIPAL DE RECURSOS HUMANOS;995
2018;ENCARGOS GERAIS DO MUNICÍPIO;247,48
2018;ENCARGOS GERAIS DO MUNICÍPIO;247,48
2018;SECRETARIA MUNICIPAL DE RECURSOS HUMANOS;3000
2018;SECRETARIA MUNICIPAL DE RECURSOS HUMANOS;3000
2018;SECRETARIA MUNICIPAL DE RECURSOS HUMANOS;3000
2018;SECRETARIA MUNICIPAL DE RECURSOS HUMANOS;3000
2018;SECRETARIA MUNICIPAL DE RECURSOS HUMANOS;3000
2018;SECRETARIA MUNICIPAL DE RECURSOS HUMANOS;3000
2018;SECRETARIA MUNICIPAL DE RECURSOS HUMANOS;3000
2018;SECRETARIA MUNICIPAL DE RECURSOS HUMANOS;3000
2018;ENCARGOS GERAIS DO MUNICÍPIO;1461,11
2018;SECRETARIA MUNICIPAL DE RECURSOS HUMANOS;2175,53
2018;SECRETARIA MUNICIPAL DE RECURSOS HUMANOS;2175,53
2018;SECRETARIA MUNICIPAL DE RECURSOS HUMANOS;3000
2018;SECRETARIA MUNICIPAL DE RECURSOS HUMANOS;3000
2018;ENCARGOS GERAIS DO MUNICÍPIO;500000
2018;ENCARGOS GERAIS DO MUNICÍPIO;219,97
2018;ENCARGOS GERAIS DO MUNICÍPIO;219,97
2018;ENCARGOS GERAIS DO MUNICÍPIO;166,64
2018;ENCARGOS GERAIS DO MUNICÍPIO;166,64
2018;ENCARGOS GERAIS DO MUNICÍPIO;206,49
2018;ENCARGOS GERAIS DO MUNICÍPIO;206,49
2018;ENCARGOS GERAIS DO MUNICÍPIO;230,97
2018;ENCARGOS GERAIS DO MUNICÍPIO;230,97
2018;ENCARGOS GERAIS DO MUNICÍPIO;100,84
2018;ENCARGOS GERAIS DO MUNICÍPIO;100,84
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;74
2018;ENCARGOS GERAIS DO MUNICÍPIO;97,67
2018;ENCARGOS GERAIS DO MUNICÍPIO;97,67
2018;ENCARGOS GERAIS DO MUNICÍPIO;816,28
2018;ENCARGOS GERAIS DO MUNICÍPIO;816,28
2018;ENCARGOS GERAIS DO MUNICÍPIO;525,84
2018;ENCARGOS GERAIS DO MUNICÍPIO;525,84
2018;ENCARGOS GERAIS DO MUNICÍPIO;308,84
2018;ENCARGOS GERAIS DO MUNICÍPIO;308,84
2018;ENCARGOS GERAIS DO MUNICÍPIO;284,71
2018;ENCARGOS GERAIS DO MUNICÍPIO;284,71
2018;ENCARGOS GERAIS DO MUNICÍPIO;128,82
2018;ENCARGOS GERAIS DO MUNICÍPIO;128,82
2018;ENCARGOS GERAIS DO MUNICÍPIO;1661,23
2018;ENCARGOS GERAIS DO MUNICÍPIO;1661,23
2018;ENCARGOS GERAIS DO MUNICÍPIO;301,22
2018;ENCARGOS GERAIS DO MUNICÍPIO;301,22
2018;ENCARGOS GERAIS DO MUNICÍPIO;200,76
2018;ENCARGOS GERAIS DO MUNICÍPIO;200,76
2018;SECRETARIA MUNICIPAL DE TRÂNSITO;314422,21
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;694
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;300
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;477
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;477
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;388,8
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;225,6
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;44,24
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;25,92
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;97,2
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;170
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;126,2
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;54
2018;GOVERNO MUNICIPAL;520
2018;GOVERNO MUNICIPAL;259,45
2018;GOVERNO MUNICIPAL;541
2018;GOVERNO MUNICIPAL;541
2018;GOVERNO MUNICIPAL;541
2018;GOVERNO MUNICIPAL;37,45
2018;GOVERNO MUNICIPAL;340
2018;GOVERNO MUNICIPAL;8,4
2018;GOVERNO MUNICIPAL;12,56
2018;GOVERNO MUNICIPAL;55,84
2018;GOVERNO MUNICIPAL;316,24
2018;GOVERNO MUNICIPAL;84
2018;GOVERNO MUNICIPAL;12,36
2018;GOVERNO MUNICIPAL;9,45
2018;GOVERNO MUNICIPAL;136
2018;GOVERNO MUNICIPAL;80
2018;GOVERNO MUNICIPAL;184,95
2018;GOVERNO MUNICIPAL;408
2018;GOVERNO MUNICIPAL;408
2018;GOVERNO MUNICIPAL;408
2018;GOVERNO MUNICIPAL;408
2018;GOVERNO MUNICIPAL;1356,48
2018;GOVERNO MUNICIPAL;1356,48
2018;GOVERNO MUNICIPAL;1356,48
2018;GOVERNO MUNICIPAL;1356,48
2018;GOVERNO MUNICIPAL;1356,48
2018;GOVERNO MUNICIPAL;1356,48
2018;GOVERNO MUNICIPAL;1356,48
2018;GOVERNO MUNICIPAL;1117,44
2018;GOVERNO MUNICIPAL;1117,44
2018;GOVERNO MUNICIPAL;1117,44
2018;GOVERNO MUNICIPAL;1117,44
2018;GOVERNO MUNICIPAL;1117,44
2018;GOVERNO MUNICIPAL;1117,44
2018;GOVERNO MUNICIPAL;1117,44
2018;GOVERNO MUNICIPAL;924,3
2018;GOVERNO MUNICIPAL;924,3
2018;GOVERNO MUNICIPAL;924,3
2018;GOVERNO MUNICIPAL;924,3
2018;GOVERNO MUNICIPAL;924,3
2018;GOVERNO MUNICIPAL;924,3
2018;GOVERNO MUNICIPAL;924,3
2018;GOVERNO MUNICIPAL;180,9
2018;GOVERNO MUNICIPAL;1504
2018;GOVERNO MUNICIPAL;1504
2018;GOVERNO MUNICIPAL;1504
2018;GOVERNO MUNICIPAL;1504
2018;GOVERNO MUNICIPAL;27,58
2018;GOVERNO MUNICIPAL;47,25
2018;GOVERNO MUNICIPAL;204
2018;GOVERNO MUNICIPAL;170
2018;GOVERNO MUNICIPAL;102,45
2018;GOVERNO MUNICIPAL;292
2018;GOVERNO MUNICIPAL;106
2018;GOVERNO MUNICIPAL;53,34
2018;GOVERNO MUNICIPAL;639,99
2018;GOVERNO MUNICIPAL;162,25
2018;GOVERNO MUNICIPAL;106
2018;GOVERNO MUNICIPAL;44,45
2018;GOVERNO MUNICIPAL;221,57
2018;GOVERNO MUNICIPAL;120
2018;GOVERNO MUNICIPAL;106
2018;GOVERNO MUNICIPAL;177,8
2018;GOVERNO MUNICIPAL;193,8
2018;GOVERNO MUNICIPAL;2049
2018;GOVERNO MUNICIPAL;129,8
2018;GOVERNO MUNICIPAL;2049
2018;GOVERNO MUNICIPAL;211,9
2018;GOVERNO MUNICIPAL;120
2018;ENCARGOS GERAIS DO MUNICÍPIO;34500000
2018;ENCARGOS GERAIS DO MUNICÍPIO;34500000
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;7800,4
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;7800,4
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;7800,4
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;168,6
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;6877,3
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;6877,3
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;6877,3
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;6877,3
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;6877,3
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;6877,3
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;6877,3
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;7940,2
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;7940,2
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;7940,2
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;7940,2
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;7940,2
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;7940,2
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;7940,2
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4217,08
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4217,08
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4217,08
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4217,08
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4217,08
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4217,08
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4217,08
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;3488
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;3488
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;3488
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;11004,9
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;11004,9
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;273
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;300
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;300
2018;SECRETARIA MUNICIPAL DO URBANISMO;69,5
2018;SECRETARIA MUNICIPAL DO URBANISMO;203,6
2018;SECRETARIA MUNICIPAL DO URBANISMO;702
2018;PROCURADORIA GERAL DO MUNICÍPIO;250
2018;PROCURADORIA GERAL DO MUNICÍPIO;250
2018;SECRETARIA MUNICIPAL DO URBANISMO;206,05
2018;SECRETARIA MUNICIPAL DO URBANISMO;206,05
2018;SECRETARIA MUNICIPAL DO URBANISMO;206,05
2018;SECRETARIA MUNICIPAL DO URBANISMO;206,05
2018;SECRETARIA MUNICIPAL DO URBANISMO;206,05
2018;SECRETARIA MUNICIPAL DO URBANISMO;206,05
2018;SECRETARIA MUNICIPAL DO URBANISMO;206,05
2018;SECRETARIA MUNICIPAL DO URBANISMO;168,35
2018;SECRETARIA MUNICIPAL DO URBANISMO;168,35
2018;SECRETARIA MUNICIPAL DO URBANISMO;241,4
2018;SECRETARIA MUNICIPAL DO URBANISMO;20,99
2018;PROCURADORIA GERAL DO MUNICÍPIO;250
2018;PROCURADORIA GERAL DO MUNICÍPIO;250
2018;SECRETARIA MUNICIPAL DO URBANISMO;49,9
2018;PROCURADORIA GERAL DO MUNICÍPIO;11245,5
2018;PROCURADORIA GERAL DO MUNICÍPIO;11245,5
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;28000
2018;PROCURADORIA GERAL DO MUNICÍPIO;306
2018;PROCURADORIA GERAL DO MUNICÍPIO;306
2018;SECRETARIA MUNICIPAL DE TRÂNSITO;801771,29
2018;SECRETARIA MUNICIPAL DE TRÂNSITO;801771,29
2018;PROCURADORIA GERAL DO MUNICÍPIO;657,3
2018;PROCURADORIA GERAL DO MUNICÍPIO;657,3
2018;SECRETARIA MUNICIPAL DE TRÂNSITO;654
2018;SECRETARIA MUNICIPAL DE TRÂNSITO;8274
2018;SECRETARIA MUNICIPAL DE TRÂNSITO;109600
2018;SECRETARIA MUNICIPAL DE TRÂNSITO;374000
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;11100
2018;SECRETARIA MUNICIPAL DE RECURSOS HUMANOS;7875
2018;SECRETARIA MUNICIPAL DO ESPORTE, LAZER E JUVENTUDE;904
2018;SECRETARIA MUNICIPAL DO ESPORTE, LAZER E JUVENTUDE;4180
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;100000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;37855,68
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;17752,56
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;109,4
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;109,4
2018;SECRETARIA MUNICIPAL DE TRÂNSITO;17400
2018;SECRETARIA MUNICIPAL DO TRABALHO E EMPREGO;470
2018;SECRETARIA MUNICIPAL DO TRABALHO E EMPREGO;89
2018;SECRETARIA MUNICIPAL DO TRABALHO E EMPREGO;595
2018;SECRETARIA MUNICIPAL DO ESPORTE, LAZER E JUVENTUDE;13650
2018;SECRETARIA MUNICIPAL DO ESPORTE, LAZER E JUVENTUDE;13650
2018;SECRETARIA MUNICIPAL DO ESPORTE, LAZER E JUVENTUDE;13650
2018;SECRETARIA MUNICIPAL DO ESPORTE, LAZER E JUVENTUDE;1815
2018;SECRETARIA MUNICIPAL DO ESPORTE, LAZER E JUVENTUDE;440
2018;SECRETARIA MUNICIPAL DE PLANEJAMENTO E ADMINISTRAÇÃO;3455,4
2018;SECRETARIA MUNICIPAL DE PLANEJAMENTO E ADMINISTRAÇÃO;3455,4
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;13833,52
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;13833,52
2018;SECRETARIA MUNICIPAL DA DEFESA SOCIAL;4768,5
2018;SECRETARIA MUNICIPAL DO URBANISMO;1622,5
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;870,5
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;189
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;88,35
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;164,49
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;63,42
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;22
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;143,85
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;143,85
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;143,85
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;695
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;369
2018;SECRETARIA MUNICIPAL DE PLANEJAMENTO E ADMINISTRAÇÃO;2000
2018;SECRETARIA MUNICIPAL DE PLANEJAMENTO E ADMINISTRAÇÃO;2000
2018;GOVERNO MUNICIPAL;42,12
2018;GOVERNO MUNICIPAL;45,24
2018;GOVERNO MUNICIPAL;45,24
2018;GOVERNO MUNICIPAL;45,24
2018;GOVERNO MUNICIPAL;45,24
2018;GOVERNO MUNICIPAL;45,24
2018;GOVERNO MUNICIPAL;45,24
2018;GOVERNO MUNICIPAL;45,24
2018;GOVERNO MUNICIPAL;58,1
2018;GOVERNO MUNICIPAL;58,1
2018;GOVERNO MUNICIPAL;17,1
2018;GOVERNO MUNICIPAL;6,6
2018;GOVERNO MUNICIPAL;47,84
2018;GOVERNO MUNICIPAL;203,5
2018;GOVERNO MUNICIPAL;30,8
2018;GOVERNO MUNICIPAL;30,8
2018;GOVERNO MUNICIPAL;67,8
2018;GOVERNO MUNICIPAL;380
2018;GOVERNO MUNICIPAL;1247,96
2018;GOVERNO MUNICIPAL;64,9
2018;GOVERNO MUNICIPAL;1024,5
2018;GOVERNO MUNICIPAL;265
2018;GOVERNO MUNICIPAL;88,9
2018;GOVERNO MUNICIPAL;4098
2018;GOVERNO MUNICIPAL;180
2018;GOVERNO MUNICIPAL;45,2
2018;GOVERNO MUNICIPAL;212
2018;GOVERNO MUNICIPAL;53,34
2018;GOVERNO MUNICIPAL;105,95
2018;GOVERNO MUNICIPAL;60
2018;GOVERNO MUNICIPAL;623,98
2018;GOVERNO MUNICIPAL;2495,92
2018;GOVERNO MUNICIPAL;4525,5
2018;GOVERNO MUNICIPAL;1040
2018;GOVERNO MUNICIPAL;145,6
2018;GOVERNO MUNICIPAL;333
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;407,7
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;407,7
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;172,75
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;47681,1
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;28500
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;3820,5
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;158,93
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;1644,88
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;3690
2018;SECRETARIA MUNICIPAL DE FINANÇAS;105,7
2018;SECRETARIA MUNICIPAL DE FINANÇAS;179,37
2018;SECRETARIA MUNICIPAL DE FINANÇAS;179,37
2018;SECRETARIA MUNICIPAL DE FINANÇAS;85,5
2018;SECRETARIA MUNICIPAL DE FINANÇAS;138,56
2018;SECRETARIA MUNICIPAL DE FINANÇAS;138,56
2018;SECRETARIA MUNICIPAL DE FINANÇAS;138,56
2018;SECRETARIA MUNICIPAL DE FINANÇAS;138,56
2018;SECRETARIA MUNICIPAL DE FINANÇAS;138,56
2018;SECRETARIA MUNICIPAL DE FINANÇAS;138,56
2018;SECRETARIA MUNICIPAL DE FINANÇAS;138,56
2018;SECRETARIA MUNICIPAL DE FINANÇAS;101,85
2018;SECRETARIA MUNICIPAL DE FINANÇAS;101,85
2018;SECRETARIA MUNICIPAL DE FINANÇAS;101,85
2018;SECRETARIA MUNICIPAL DE FINANÇAS;29,75
2018;SECRETARIA MUNICIPAL DE FINANÇAS;16,5
2018;SECRETARIA MUNICIPAL DE FINANÇAS;148
2018;SECRETARIA MUNICIPAL DE FINANÇAS;6,75
2018;SECRETARIA MUNICIPAL DO TRABALHO E EMPREGO;2642,33
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;20,85
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;7,05
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;102
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;102
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;264,98
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;264,98
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;70,2
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;71,88
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;71,88
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;145,4
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;145,4
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;145,4
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;145,4
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;145,4
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;145,4
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;145,4
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;229,45
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;229,45
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;229,45
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;229,45
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;229,45
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;229,45
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;229,45
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;49,07
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;49,07
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;49,07
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;119,45
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;119,45
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;154,5
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;154,5
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;46,75
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;213,46
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;213,46
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;452,32
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;452,32
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;452,32
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;452,32
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;452,32
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;107,86
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;107,86
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;107,86
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;107,86
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;107,86
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;107,86
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;107,86
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;42,25
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;42,25
2018;SECRETARIA MUNICIPAL DE RECURSOS HUMANOS;177,8
2018;PROCURADORIA GERAL DO MUNICÍPIO;600
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;718,1
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;121,7
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;90
2018;SECRETARIA MUNICIPAL DE FINANÇAS;26723,13
2018;SECRETARIA MUNICIPAL DE FINANÇAS;5773,75
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;417,47
2018;ENCARGOS GERAIS DO MUNICÍPIO;2053,88
2018;ENCARGOS GERAIS DO MUNICÍPIO;880,54
2018;ENCARGOS GERAIS DO MUNICÍPIO;584,25
2018;ENCARGOS GERAIS DO MUNICÍPIO;268,07
2018;ENCARGOS GERAIS DO MUNICÍPIO;914,48
2018;ENCARGOS GERAIS DO MUNICÍPIO;315,69
2018;ENCARGOS GERAIS DO MUNICÍPIO;499,69
2018;ENCARGOS GERAIS DO MUNICÍPIO;371,74
2018;ENCARGOS GERAIS DO MUNICÍPIO;475,16
2018;ENCARGOS GERAIS DO MUNICÍPIO;1071,43
2018;ENCARGOS GERAIS DO MUNICÍPIO;535,76
2018;ENCARGOS GERAIS DO MUNICÍPIO;812,75
2018;ENCARGOS GERAIS DO MUNICÍPIO;63,46
2018;ENCARGOS GERAIS DO MUNICÍPIO;289,03
2018;ENCARGOS GERAIS DO MUNICÍPIO;243,63
2018;ENCARGOS GERAIS DO MUNICÍPIO;99,81
2018;ENCARGOS GERAIS DO MUNICÍPIO;51,92
2018;ENCARGOS GERAIS DO MUNICÍPIO;263,39
2018;ENCARGOS GERAIS DO MUNICÍPIO;198,08
2018;ENCARGOS GERAIS DO MUNICÍPIO;10,24
2018;ENCARGOS GERAIS DO MUNICÍPIO;1234,14
2018;ENCARGOS GERAIS DO MUNICÍPIO;14632,61
2018;ENCARGOS GERAIS DO MUNICÍPIO;297,37
2018;ENCARGOS GERAIS DO MUNICÍPIO;16971,04
2018;ENCARGOS GERAIS DO MUNICÍPIO;574,75
2018;ENCARGOS GERAIS DO MUNICÍPIO;3827,89
2018;ENCARGOS GERAIS DO MUNICÍPIO;3008,91
2018;ENCARGOS GERAIS DO MUNICÍPIO;3936,3
2018;ENCARGOS GERAIS DO MUNICÍPIO;9841,49
2018;ENCARGOS GERAIS DO MUNICÍPIO;11575,9
2018;ENCARGOS GERAIS DO MUNICÍPIO;7714
2018;ENCARGOS GERAIS DO MUNICÍPIO;136,91
2018;ENCARGOS GERAIS DO MUNICÍPIO;1371,21
2018;ENCARGOS GERAIS DO MUNICÍPIO;1680,43
2018;ENCARGOS GERAIS DO MUNICÍPIO;2521,78
2018;ENCARGOS GERAIS DO MUNICÍPIO;190,69
2018;ENCARGOS GERAIS DO MUNICÍPIO;120,27
2018;ENCARGOS GERAIS DO MUNICÍPIO;336,09
2018;SECRETARIA MUNICIPAL DE TRÂNSITO;65000
2018;ENCARGOS GERAIS DO MUNICÍPIO;330,57
2018;ENCARGOS GERAIS DO MUNICÍPIO;3034,55
2018;ENCARGOS GERAIS DO MUNICÍPIO;29714,11
2018;ENCARGOS GERAIS DO MUNICÍPIO;32733,14
2018;ENCARGOS GERAIS DO MUNICÍPIO;1908,36
2018;ENCARGOS GERAIS DO MUNICÍPIO;135,05
2018;ENCARGOS GERAIS DO MUNICÍPIO;1699,97
2018;ENCARGOS GERAIS DO MUNICÍPIO;1248,9
2018;ENCARGOS GERAIS DO MUNICÍPIO;10121,91
2018;ENCARGOS GERAIS DO MUNICÍPIO;5504,27
2018;ENCARGOS GERAIS DO MUNICÍPIO;1524,21
2018;ENCARGOS GERAIS DO MUNICÍPIO;2201,04
2018;ENCARGOS GERAIS DO MUNICÍPIO;161,41
2018;ENCARGOS GERAIS DO MUNICÍPIO;1360,52
2018;ENCARGOS GERAIS DO MUNICÍPIO;37686,21
2018;ENCARGOS GERAIS DO MUNICÍPIO;4224,55
2018;GOVERNO MUNICIPAL;1800
2018;GOVERNO MUNICIPAL;1800
2018;GOVERNO MUNICIPAL;3000
2018;GOVERNO MUNICIPAL;3000
2018;SECRETARIA MUNICIPAL DE PLANEJAMENTO E ADMINISTRAÇÃO;18500
2018;SECRETARIA MUNICIPAL DE PLANEJAMENTO E ADMINISTRAÇÃO;25500
2018;GOVERNO MUNICIPAL;1335
2018;GOVERNO MUNICIPAL;2799
